ticketno,alarmno,alarmtime,alarmlevel,alarmmsg_original,site,sysname,unit,slot,port,sva,root_cause_domain,root_cause_type
21340012.0,1670713231918,2022-12-11 08:02:36+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21371686.0,1670713263819,2022-12-11 08:03:03+09:00,5,ETH-ERR,ABYJ,acgv,EQPT,3.0,1.0,NSA,A,LinkCut
21371686.0,1670714351094,2022-12-11 08:21:13+09:00,5,ETH-ERR,ABYJ,acgv,EQPT,3.0,1.0,NSA,A,LinkCut
21340012.0,1670714390129,2022-12-11 08:21:53+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670715050114,2022-12-11 08:32:51+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670715407417,2022-12-11 08:38:52+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670715511552,2022-12-11 08:40:36+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
17607464.0,906209029,2022-12-11 08:41:37+09:00,4,PSU-FAIL,ACCI,acma,EQPT,,,NSA,A,PowerFail
17607444.0,906209028,2022-12-11 08:41:37+09:00,4,PSU-FAIL,ACCI,acma,EQPT,,,NSA,A,PowerFail
17607464.0,906209032,2022-12-11 08:41:37+09:00,7,ETH-LINK-FAIL,ACCI,acma,EQPT,1.0,1.0,NSA,A,PowerFail
17607464.0,906209034,2022-12-11 08:41:38+09:00,7,ETH-LINK-FAIL,ACCI,acma,EQPT,1.0,2.0,NSA,A,PowerFail
21372889.0,1670715590696,2022-12-11 08:41:55+09:00,7,OPT-LOS,AESQ,agdd,EQPT,4.0,5.0,NSA,A,LinkCut
17607496.0,906209370,2022-12-11 08:43:58+09:00,4,PSU-FAIL,ACCI,acma,EQPT,,,NSA,A,PowerFail
17607519.0,906209369,2022-12-11 08:43:58+09:00,4,PSU-FAIL,ACCI,acma,EQPT,,,NSA,A,PowerFail
21371686.0,1670715774506,2022-12-11 08:44:59+09:00,5,ETH-ERR,ABYJ,acgv,EQPT,3.0,1.0,NSA,A,LinkCut
21371686.0,1670715777502,2022-12-11 08:45:02+09:00,7,ETH-LINK-FAIL,ABYJ,acgv,EQPT,3.0,1.0,NSA,A,LinkCut
21371686.0,1670715800005,2022-12-11 08:45:24+09:00,5,ETH-ERR,ABYJ,acgv,EQPT,3.0,1.0,NSA,A,LinkCut
17607549.0,906209558,2022-12-11 08:45:40+09:00,4,PSU-FAIL,ACCI,acma,EQPT,,,NSA,A,PowerFail
17607549.0,906209559,2022-12-11 08:45:40+09:00,4,PSU-FAIL,ACCI,acma,EQPT,,,NSA,A,PowerFail
21372889.0,1670715845111,2022-12-11 08:46:09+09:00,7,OPT-LOS,AESQ,agdd,EQPT,4.0,5.0,NSA,A,LinkCut
21340012.0,1670715858599,2022-12-11 08:46:23+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670715924591,2022-12-11 08:47:29+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21371686.0,1670715979983,2022-12-11 08:48:24+09:00,5,ETH-ERR,ABYJ,acgv,EQPT,3.0,1.0,NSA,A,LinkCut
21340012.0,1670716117482,2022-12-11 08:50:42+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670716200711,2022-12-11 08:52:05+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670716509567,2022-12-11 08:57:14+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670716773342,2022-12-11 09:01:37+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21371686.0,1670716854306,2022-12-11 09:02:58+09:00,5,ETH-ERR,ABYJ,acgv,EQPT,3.0,1.0,NSA,A,LinkCut
21340012.0,1670717052871,2022-12-11 09:06:17+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670717102510,2022-12-11 09:07:07+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670717324791,2022-12-11 09:10:48+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670717429415,2022-12-11 09:12:32+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670717621888,2022-12-11 09:15:46+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21373403.0,1670717639114,2022-12-11 09:16:03+09:00,7,OPT-LOS,ADTC,aeou,EQPT,3.0,4.0,NSA,A,LinkCut
21340012.0,1670717894862,2022-12-11 09:20:18+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670717983941,2022-12-11 09:21:48+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670718136626,2022-12-11 09:24:20+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670718323049,2022-12-11 09:27:27+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670718413742,2022-12-11 09:28:58+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670718479079,2022-12-11 09:30:03+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670718550715,2022-12-11 09:31:15+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670718791455,2022-12-11 09:35:16+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670718878453,2022-12-11 09:36:43+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670719016070,2022-12-11 09:39:00+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670719068069,2022-12-11 09:39:52+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670719137585,2022-12-11 09:41:02+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670719258612,2022-12-11 09:43:03+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670719395395,2022-12-11 09:45:20+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670719445042,2022-12-11 09:46:09+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670719546993,2022-12-11 09:47:51+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670719607124,2022-12-11 09:48:51+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670719722136,2022-12-11 09:50:46+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670719898322,2022-12-11 09:53:43+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670719964473,2022-12-11 09:54:48+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670720016925,2022-12-11 09:55:41+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670720101177,2022-12-11 09:57:05+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670720238314,2022-12-11 09:59:22+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
18789942.0,937684844,2022-12-11 09:59:54+09:00,4,PSU-FAIL,ABUG,accj,EQPT,,,NSA,A,PowerFail
18789942.0,937684846,2022-12-11 09:59:54+09:00,4,PSU-FAIL,ABUG,accj,EQPT,,,NSA,A,PowerFail
18789942.0,937684847,2022-12-11 09:59:54+09:00,7,ETH-LINK-FAIL,ABUG,accj,EQPT,3.0,5.0,NSA,A,PowerFail
18789942.0,937684848,2022-12-11 09:59:55+09:00,7,ETH-LINK-FAIL,ABUG,accj,EQPT,3.0,6.0,NSA,A,PowerFail
21340012.0,1670720312979,2022-12-11 10:00:37+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670720375530,2022-12-11 10:01:40+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670720432122,2022-12-11 10:02:36+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
15944907.0,880390143,2022-12-11 10:04:29+09:00,4,PSU-FAIL,ACSB,adde,EQPT,,,NSA,A,PowerFail
15944907.0,880390141,2022-12-11 10:04:29+09:00,4,PSU-FAIL,ACSB,adde,EQPT,,,NSA,A,PowerFail
15944909.0,880390138,2022-12-11 10:04:29+09:00,4,PSU-FAIL,ACSC,addf,EQPT,,,NSA,A,PowerFail
15944909.0,880390153,2022-12-11 10:04:30+09:00,4,PSU-FAIL,ACSC,addf,EQPT,,,NSA,A,PowerFail
21340012.0,1670720607668,2022-12-11 10:05:32+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670720778229,2022-12-11 10:08:22+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670720951449,2022-12-11 10:11:15+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670721019890,2022-12-11 10:12:24+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670721189221,2022-12-11 10:15:13+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670721243883,2022-12-11 10:16:08+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670721398775,2022-12-11 10:18:43+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670721481112,2022-12-11 10:20:05+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670721572178,2022-12-11 10:21:36+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670721653850,2022-12-11 10:22:58+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670721900898,2022-12-11 10:27:05+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670721968722,2022-12-11 10:28:13+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670722016977,2022-12-11 10:29:01+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670722154694,2022-12-11 10:31:19+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670722430779,2022-12-11 10:35:55+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670722485558,2022-12-11 10:36:50+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670722551510,2022-12-11 10:37:56+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670722796262,2022-12-11 10:42:00+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670722865486,2022-12-11 10:43:10+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670722952733,2022-12-11 10:44:37+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670723116794,2022-12-11 10:47:13+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670723486681,2022-12-11 10:53:28+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670723573205,2022-12-11 10:54:57+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
15473423.0,875531582,2022-12-11 10:56:13+09:00,4,PSU-FAIL,AEOO,afup,EQPT,,,NSA,A,PowerFail
15473423.0,875531581,2022-12-11 10:56:13+09:00,4,PSU-FAIL,AEOO,afup,EQPT,,,NSA,A,PowerFail
21340012.0,1670723708673,2022-12-11 10:57:13+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
15473511.0,875533193,2022-12-11 11:04:18+09:00,5,48V-FAIL,AFIE,agwc,EQPT,,,NSA,A,PowerFail
21340012.0,1670724318362,2022-12-11 11:07:23+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670725347320,2022-12-11 11:24:32+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670725504627,2022-12-11 11:27:09+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670726643858,2022-12-11 11:46:08+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670726851501,2022-12-11 11:49:36+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670727110606,2022-12-11 11:53:55+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670728266178,2022-12-11 12:13:10+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670728837819,2022-12-11 12:22:42+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670728936731,2022-12-11 12:24:21+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670730304378,2022-12-11 12:47:07+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670730441187,2022-12-11 12:49:25+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670730492166,2022-12-11 12:50:16+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670730770859,2022-12-11 12:54:55+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670730977937,2022-12-11 12:58:22+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670731306241,2022-12-11 13:03:50+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
20750557.0,1668140148399,2022-12-11 13:17:30+09:00,7,OPT-LOS,AESJ,afvf,EQPT,3.0,5.0,NSA,A,PowerFail
20750557.0,1668140148600,2022-12-11 13:17:30+09:00,7,OPT-LOS,AESJ,afvf,EQPT,4.0,5.0,NSA,A,PowerFail
20750557.0,1668140149719,2022-12-11 13:17:31+09:00,5,DCC-FAIL,AESJ,afvf,EQPT,3.0,,NSA,A,PowerFail
20750557.0,1668140149800,2022-12-11 13:17:31+09:00,5,DCC-FAIL,AESJ,afvf,EQPT,4.0,,NSA,A,PowerFail
21340012.0,1670732203646,2022-12-11 13:18:47+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
19407745.0,1662869962927,2022-12-11 13:20:19+09:00,7,ETH-LINK-FAIL,ABYW,acgk,EQPT,3.0,5.0,NSA,A,PowerFail
19407745.0,1662869965118,2022-12-11 13:20:20+09:00,7,ETH-LINK-FAIL,ABYW,acgk,EQPT,3.0,6.0,NSA,A,PowerFail
19407745.0,1662869964283,2022-12-11 13:20:20+09:00,4,PSU-FAIL,ABYW,acgk,EQPT,,,NSA,A,PowerFail
19407745.0,1662869964726,2022-12-11 13:20:20+09:00,4,PSU-FAIL,ABYW,acgk,EQPT,,,NSA,A,PowerFail
21340012.0,1670732480742,2022-12-11 13:23:25+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670732978710,2022-12-11 13:31:42+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670733066142,2022-12-11 13:33:09+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670733223395,2022-12-11 13:35:48+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21378001.0,1670733604750,2022-12-11 13:42:09+09:00,7,OPT-LOS,AFIN,ahcm,EQPT,2.0,5.0,NSA,A,LinkCut
21340012.0,1670733773851,2022-12-11 13:44:58+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670734361754,2022-12-11 13:54:46+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670734535555,2022-12-11 13:57:36+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670734635508,2022-12-11 13:59:20+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670734722327,2022-12-11 14:00:47+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670735153604,2022-12-11 14:07:58+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670735951010,2022-12-11 14:21:13+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21378788.0,1670736136574,2022-12-11 14:24:21+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21340012.0,1670736188817,2022-12-11 14:25:13+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
18319376.0,918148162,2022-12-11 14:29:25+09:00,7,OPT-REMOVE,AFVB,ahrp,EQPT,2.0,3.0,NSA,A,UnitFail
21340012.0,1670736757758,2022-12-11 14:34:42+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670737138029,2022-12-11 14:41:02+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670737274471,2022-12-11 14:43:19+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670737329555,2022-12-11 14:44:14+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670737603583,2022-12-11 14:48:48+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670737657341,2022-12-11 14:49:42+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670737727867,2022-12-11 14:50:52+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670737830950,2022-12-11 14:52:35+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670738073725,2022-12-11 14:56:38+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670738585116,2022-12-11 15:05:09+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670740760824,2022-12-11 15:41:25+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670741985510,2022-12-11 16:01:50+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670742799251,2022-12-11 16:15:24+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670743333910,2022-12-11 16:24:18+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670743577450,2022-12-11 16:28:22+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670743970935,2022-12-11 16:34:55+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21371686.0,1670744202710,2022-12-11 16:38:47+09:00,5,ETH-ERR,ABYJ,acgv,EQPT,3.0,1.0,NSA,A,LinkCut
21340012.0,1670744282571,2022-12-11 16:40:07+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670744368952,2022-12-11 16:41:33+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670744422625,2022-12-11 16:42:27+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670744719481,2022-12-11 16:47:18+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670744836842,2022-12-11 16:49:21+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670744921000,2022-12-11 16:50:45+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670745128609,2022-12-11 16:54:13+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670745197031,2022-12-11 16:55:21+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670745303397,2022-12-11 16:57:08+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670745386993,2022-12-11 16:58:31+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670745626173,2022-12-11 17:02:31+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670745886514,2022-12-11 17:06:51+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670745989030,2022-12-11 17:08:33+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670746060303,2022-12-11 17:09:45+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670746196462,2022-12-11 17:12:01+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670746319040,2022-12-11 17:14:03+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670746508804,2022-12-11 17:17:12+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670746594424,2022-12-11 17:18:39+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670746751411,2022-12-11 17:21:11+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670746977089,2022-12-11 17:25:02+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670747078073,2022-12-11 17:26:42+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670747162268,2022-12-11 17:28:07+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21361957.0,1670763816422,2022-12-11 22:05:41+09:00,7,OPT-LOS,AFHW,ahbn,EQPT,3.0,7.0,NSA,A,LinkCut
21340012.0,1670764076744,2022-12-11 22:10:01+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21362287.0,1670765072178,2022-12-11 22:26:36+09:00,7,OPT-LOS,ADKA,aeaq,EQPT,3.0,3.0,NSA,A,LinkCut
21340012.0,1670766030112,2022-12-11 22:42:35+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670766959176,2022-12-11 22:58:04+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670767218482,2022-12-11 23:02:23+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670768585275,2022-12-11 23:25:09+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670768828486,2022-12-11 23:29:13+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670769050270,2022-12-11 23:32:55+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21363520.0,1670769302410,2022-12-11 23:37:07+09:00,7,OPT-LOS,AFAA,agow,EQPT,5.0,5.0,NSA,A,LinkCut
21340012.0,1670769930697,2022-12-11 23:47:35+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670770568674,2022-12-11 23:58:13+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21340012.0,1670770620482,2022-12-11 23:59:05+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21388240.0,1670770980312,2022-12-12 00:05:05+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21388240.0,1670771276374,2022-12-12 00:10:01+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
